id_movimiento,codigo_producto,tipo,cantidad,fecha
9694,ESMER-1,S,2,2026-03-03
9695,FOCOS-L9,S,1,2026-03-03
9696,LIAV-10,S,1,2026-03-03
9697,LLAV-12,S,1,2026-03-03
9698,MART-2A,S,1,2026-03-03
9699,PINT-BG,S,1,2026-03-03
9700,PINT-BL,S,7,2026-03-03
9701,PINT-GR,S,1,2026-03-03
9702,ROND-M6,S,42,2026-03-03
9703,ROND-M8,S,3,2026-03-03
9704,TOMA-DBL,S,1,2026-03-03
9705,TOMA-SNC,S,1,2026-03-03
9706,TORN-M10,S,4,2026-03-03
9707,TORN-M4,S,3,2026-03-03
9708,TORN-M6,S,4,2026-03-03
9709,TORN-M8,S,24,2026-03-03
9710,TUBO-1P,S,1,2026-03-03
9711,TURC-M6,S,125,2026-03-03
9712,TURC-M8,S,61,2026-03-03
9713,TOMA-SNC,E,490,2026-03-04
9714,CLAV-2P,S,1,2026-03-04
9715,CLAV-3P,S,5,2026-03-04
9716,CODE-1P,S,2,2026-03-04
9717,FOCOS-L15,S,2,2026-03-04
9718,FOCOS-L9,S,3,2026-03-04
9719,LIJAD-1,S,5,2026-03-04
9720,LLAV-12,S,6,2026-03-04
9721,PINT-BL,S,6,2026-03-04
9722,ROND-M6,S,4,2026-03-04
9723,ROND-M8,S,7,2026-03-04
9724,SIER-HK,S,1,2026-03-04
9725,TOMA-SNC,S,5,2026-03-04
9726,TORN-M10,S,12,2026-03-04
9727,TORN-M4,S,6,2026-03-04
9728,TORN-M6,S,4,2026-03-04
9729,TORN-M8,S,6,2026-03-04
9730,TURC-M6,S,11,2026-03-04
9731,TURC-M8,S,16,2026-03-04
9732,CLAV-2P,S,1,2026-03-05
9733,CLAV-3P,S,3,2026-03-05
9734,CODE-1P,S,1,2026-03-05
9735,CODE-2P,S,4,2026-03-05
9736,FOCOS-L15,S,2,2026-03-05
9737,FOCOS-L9,S,2,2026-03-05
9738,LIAV-10,S,1,2026-03-05
9739,LIJAD-1,S,2,2026-03-05
9740,MART-2A,S,3,2026-03-05
9741,NIVE-60,S,1,2026-03-05
9742,PINT-BL,S,13,2026-03-05
9743,PINT-GR,S,2,2026-03-05
9744,ROND-M6,S,21,2026-03-05
9745,ROND-M8,S,24,2026-03-05
9746,TOMA-DBL,S,1,2026-03-05
9747,TOMA-SNC,S,3,2026-03-05
9748,TORN-M10,S,13,2026-03-05
9749,TORN-M4,S,4,2026-03-05
9750,TORN-M6,S,6,2026-03-05
9751,TORN-M8,S,17,2026-03-05
9752,TUBO-1P,S,1,2026-03-05
9753,TURC-M6,S,19,2026-03-05
9754,TURC-M8,S,84,2026-03-05
9755,CLAV-2P,S,1,2026-03-06
9756,CLAV-3P,S,4,2026-03-06
9757,CODE-1P,S,3,2026-03-06
9758,DEST-PL6,S,1,2026-03-06
9759,FOCOS-L15,S,2,2026-03-06
9760,FOCOS-L9,S,3,2026-03-06
9761,LLAV-12,S,1,2026-03-06
9762,NIVE-60,S,1,2026-03-06
9763,PINT-BG,S,3,2026-03-06
9764,PINT-BL,S,1,2026-03-06
9765,ROND-M6,S,39,2026-03-06
9766,ROND-M8,S,12,2026-03-06
9767,SELL-TF,S,1,2026-03-06
9768,SIER-HK,S,1,2026-03-06
9769,TOMA-SNC,S,1,2026-03-06
9770,TORN-M10,S,2,2026-03-06
9771,TORN-M6,S,2,2026-03-06
9772,TORN-M8,S,8,2026-03-06
9773,TURC-M6,S,28,2026-03-06
9774,TURC-M8,S,36,2026-03-06
9775,PINT-BG,E,38,2026-03-07
9776,CLAV-3P,S,2,2026-03-07
9777,CODE-1P,S,1,2026-03-07
9778,CODE-2P,S,2,2026-03-07
9779,FOCOS-L9,S,3,2026-03-07
9780,LIAV-10,S,1,2026-03-07
9781,LIJAD-1,S,2,2026-03-07
9782,NIVE-60,S,1,2026-03-07
9783,PINT-BG,S,1,2026-03-07
9784,PINT-BL,S,1,2026-03-07
9785,PLIE-6P,S,1,2026-03-07
9786,ROND-M6,S,68,2026-03-07
9787,ROND-M8,S,21,2026-03-07
9788,SIER-C1,S,1,2026-03-07
9789,SIER-HK,S,1,2026-03-07
9790,TABL-2P,S,6,2026-03-07
9791,TOMA-SNC,S,25,2026-03-07
9792,TORN-M10,S,1,2026-03-07
9793,TORN-M4,S,4,2026-03-07
9794,TORN-M6,S,1,2026-03-07
9795,TORN-M8,S,10,2026-03-07
9796,TURC-M6,S,79,2026-03-07
9797,TURC-M8,S,19,2026-03-07
9798,BROD-2P,S,1,2026-03-09
9799,CLAV-3P,S,4,2026-03-09
9800,CODE-1P,S,2,2026-03-09
9801,CODE-2P,S,4,2026-03-09
9802,LIAV-10,S,1,2026-03-09
9803,LLAV-12,S,3,2026-03-09
9804,MART-2A,S,1,2026-03-09
9805,NIVE-60,S,2,2026-03-09
9806,PINT-BG,S,1,2026-03-09
9807,PINT-BL,S,6,2026-03-09
9808,PLIE-6P,S,1,2026-03-09
9809,ROND-M6,S,49,2026-03-09
9810,ROND-M8,S,15,2026-03-09
9811,TOMA-SNC,S,12,2026-03-09
9812,TORN-M10,S,2,2026-03-09
9813,TORN-M6,S,1,2026-03-09
9814,TORN-M8,S,19,2026-03-09
9815,TURC-M6,S,61,2026-03-09
9816,TURC-M8,S,39,2026-03-09
9817,CABL-12,S,6,2026-03-10
9818,CLAV-3P,S,6,2026-03-10
9819,CODE-1P,S,1,2026-03-10
9820,CODE-2P,S,2,2026-03-10
9821,FOCOS-L9,S,3,2026-03-10
9822,INTE-SNC,S,1,2026-03-10
9823,LLAV-12,S,1,2026-03-10
9824,MART-2A,S,3,2026-03-10
9825,NIVE-60,S,1,2026-03-10
9826,PINT-BG,S,1,2026-03-10
9827,PINT-BL,S,10,2026-03-10
9828,PINT-GR,S,2,2026-03-10
9829,PLIE-8P,S,1,2026-03-10
9830,ROLLO-1,S,1,2026-03-10
9831,ROND-M6,S,34,2026-03-10
9832,ROND-M8,S,86,2026-03-10
9833,SIER-HK,S,1,2026-03-10
9834,TABL-1P,S,1,2026-03-10
9835,TOMA-SNC,S,5,2026-03-10
9836,TORN-M10,S,3,2026-03-10
9837,TORN-M4,S,12,2026-03-10
9838,TORN-M6,S,3,2026-03-10
9839,TORN-M8,S,1,2026-03-10
9840,TURC-M6,S,10,2026-03-10
9841,TURC-M8,S,8,2026-03-10
9842,BROD-2P,S,2,2026-03-11
9843,CODE-1P,S,3,2026-03-11
9844,CODE-2P,S,1,2026-03-11
9845,FOCOS-L15,S,2,2026-03-11
9846,FOCOS-L9,S,1,2026-03-11
9847,LIJAD-1,S,2,2026-03-11
9848,LLAV-12,S,2,2026-03-11
9849,PINT-BG,S,2,2026-03-11
9850,PINT-BL,S,4,2026-03-11
9851,ROLLO-1,S,1,2026-03-11
9852,ROND-M6,S,36,2026-03-11
9853,ROND-M8,S,9,2026-03-11
9854,SELL-TF,S,1,2026-03-11
9855,TOMA-SNC,S,14,2026-03-11
9856,TORN-M10,S,1,2026-03-11
9857,TORN-M4,S,4,2026-03-11
9858,TORN-M6,S,4,2026-03-11
9859,TORN-M8,S,5,2026-03-11
9860,TURC-M6,S,10,2026-03-11
9861,TURC-M8,S,25,2026-03-11
9862,CLAV-3P,S,1,2026-03-12
9863,CODE-1P,S,1,2026-03-12
9864,CODE-2P,S,4,2026-03-12
9865,DEST-PH2,S,1,2026-03-12
9866,LIJAD-1,S,1,2026-03-12
9867,NIVE-60,S,1,2026-03-12
9868,PINT-BG,S,1,2026-03-12
9869,PINT-BL,S,2,2026-03-12
9870,PINT-GR,S,3,2026-03-12
9871,ROND-M6,S,21,2026-03-12
9872,ROND-M8,S,13,2026-03-12
9873,SELL-TF,S,3,2026-03-12
9874,TOMA-SNC,S,12,2026-03-12
9875,TORN-M10,S,9,2026-03-12
9876,TORN-M4,S,1,2026-03-12
9877,TORN-M6,S,6,2026-03-12
9878,TORN-M8,S,2,2026-03-12
9879,TURC-M6,S,42,2026-03-12
9880,TURC-M8,S,7,2026-03-12
9881,PINT-GR,E,30,2026-03-13
9882,BROD-4P,S,4,2026-03-13
9883,CLAV-3P,S,1,2026-03-13
9884,CODE-1P,S,4,2026-03-13
9885,FOCOS-L15,S,1,2026-03-13
9886,FOCOS-L9,S,4,2026-03-13
9887,LIJAD-1,S,1,2026-03-13
9888,MART-1A,S,1,2026-03-13
9889,NIVE-60,S,1,2026-03-13
9890,PINT-BG,S,1,2026-03-13
9891,PINT-BL,S,6,2026-03-13
9892,PINT-GR,S,1,2026-03-13
9893,ROND-M6,S,4,2026-03-13
9894,ROND-M8,S,17,2026-03-13
9895,TOMA-SNC,S,8,2026-03-13
9896,TORN-M10,S,18,2026-03-13
9897,TORN-M4,S,1,2026-03-13
9898,TORN-M6,S,8,2026-03-13
9899,TORN-M8,S,1,2026-03-13
9900,TURC-M6,S,12,2026-03-13
9901,TURC-M8,S,60,2026-03-13
9902,ESMER-1,E,6,2026-03-14
9903,CLAV-3P,S,1,2026-03-14
9904,CODE-1P,S,7,2026-03-14
9905,CODE-2P,S,1,2026-03-14
9906,FOCOS-L9,S,4,2026-03-14
9907,MART-2A,S,5,2026-03-14
9908,PINT-BL,S,1,2026-03-14
9909,PINT-GR,S,1,2026-03-14
9910,ROND-M6,S,36,2026-03-14
9911,ROND-M8,S,19,2026-03-14
9912,SELL-TF,S,1,2026-03-14
9913,TOMA-SNC,S,2,2026-03-14
9914,TORN-M10,S,4,2026-03-14
9915,TORN-M4,S,3,2026-03-14
9916,TORN-M6,S,12,2026-03-14
9917,TORN-M8,S,19,2026-03-14
9918,TURC-M6,S,25,2026-03-14
9919,TURC-M8,S,76,2026-03-14
9920,CLAV-3P,S,4,2026-03-16
9921,CODE-1P,S,3,2026-03-16
9922,ESMER-1,S,1,2026-03-16
9923,FOCOS-L15,S,3,2026-03-16
9924,FOCOS-L9,S,1,2026-03-16
9925,INTE-SNC,S,1,2026-03-16
9926,LIAV-10,S,1,2026-03-16
9927,MART-2A,S,1,2026-03-16
9928,NIVE-60,S,2,2026-03-16
9929,PINT-BG,S,1,2026-03-16
9930,PINT-GR,S,1,2026-03-16
9931,ROND-M6,S,11,2026-03-16
9932,ROND-M8,S,3,2026-03-16
9933,SELL-TF,S,1,2026-03-16
9934,TOMA-SNC,S,5,2026-03-16
9935,TORN-M10,S,9,2026-03-16
9936,TORN-M6,S,7,2026-03-16
9937,TORN-M8,S,15,2026-03-16
9938,TURC-M6,S,23,2026-03-16
9939,TURC-M8,S,58,2026-03-16
9940,CINT-5M,S,1,2026-03-17
9941,CLAV-3P,S,2,2026-03-17
9942,CODE-1P,S,6,2026-03-17
9943,CODE-2P,S,2,2026-03-17
9944,INTE-SNC,S,1,2026-03-17
9945,LIJAD-1,S,1,2026-03-17
9946,MART-2A,S,2,2026-03-17
9947,PINT-BL,S,7,2026-03-17
9948,ROLLO-1,S,1,2026-03-17
9949,ROND-M6,S,31,2026-03-17
9950,ROND-M8,S,11,2026-03-17
9951,TOMA-SNC,S,4,2026-03-17
9952,TORN-M10,S,3,2026-03-17
9953,TORN-M6,S,10,2026-03-17
9954,TORN-M8,S,13,2026-03-17
9955,TURC-M6,S,37,2026-03-17
9956,TURC-M8,S,6,2026-03-17
9957,CLAV-3P,S,11,2026-03-18
9958,CODE-1P,S,3,2026-03-18
9959,CODE-2P,S,8,2026-03-18
9960,FOCOS-L15,S,2,2026-03-18
9961,FOCOS-L9,S,1,2026-03-18
9962,INTE-SNC,S,2,2026-03-18
9963,LIJAD-1,S,4,2026-03-18
9964,LLAV-12,S,2,2026-03-18
9965,MART-2A,S,1,2026-03-18
9966,PINT-BG,S,1,2026-03-18
9967,PINT-BL,S,3,2026-03-18
9968,ROND-M6,S,34,2026-03-18
9969,ROND-M8,S,28,2026-03-18
9970,SIER-C1,S,1,2026-03-18
9971,TABL-1P,S,1,2026-03-18
9972,TOMA-SNC,S,8,2026-03-18
9973,TORN-M10,S,8,2026-03-18
9974,TORN-M4,S,3,2026-03-18
9975,TORN-M6,S,16,2026-03-18
9976,TORN-M8,S,17,2026-03-18
9977,TURC-M6,S,42,2026-03-18
9978,TURC-M8,S,10,2026-03-18
9979,ROND-M6,E,2050,2026-03-19
9980,CALAD-1,S,1,2026-03-19
9981,CINT-5M,S,2,2026-03-19
9982,CLAV-3P,S,4,2026-03-19
9983,CODE-1P,S,2,2026-03-19
9984,CODE-2P,S,2,2026-03-19
9985,FOCOS-L9,S,3,2026-03-19
9986,LIJAD-1,S,2,2026-03-19
9987,LLAV-12,S,2,2026-03-19
9988,PINT-BG,S,1,2026-03-19
9989,PINT-BL,S,1,2026-03-19
9990,PINT-GR,S,2,2026-03-19
9991,PLIE-6P,S,1,2026-03-19
9992,ROND-M6,S,30,2026-03-19
9993,ROND-M8,S,29,2026-03-19
9994,TOMA-SNC,S,8,2026-03-19
9995,TORN-M10,S,9,2026-03-19
9996,TORN-M4,S,7,2026-03-19
9997,TORN-M6,S,3,2026-03-19
9998,TORN-M8,S,12,2026-03-19
9999,TURC-M6,S,70,2026-03-19
10000,TURC-M8,S,48,2026-03-19
10001,CABL-12,S,11,2026-03-20
10002,CLAV-2P,S,2,2026-03-20
10003,CLAV-3P,S,1,2026-03-20
10004,CODE-1P,S,4,2026-03-20
10005,CODE-2P,S,1,2026-03-20
10006,FOCOS-L15,S,4,2026-03-20
10007,LIJAD-1,S,2,2026-03-20
10008,LLAV-12,S,2,2026-03-20
10009,MART-2A,S,2,2026-03-20
10010,PINT-BG,S,2,2026-03-20
10011,PINT-BL,S,7,2026-03-20
10012,PLIE-8P,S,1,2026-03-20
10013,ROND-M6,S,44,2026-03-20
10014,ROND-M8,S,70,2026-03-20
10015,TOMA-DBL,S,1,2026-03-20
10016,TOMA-SNC,S,29,2026-03-20
10017,TORN-M10,S,12,2026-03-20
10018,TORN-M4,S,12,2026-03-20
10019,TORN-M6,S,11,2026-03-20
10020,TORN-M8,S,13,2026-03-20
10021,TURC-M6,S,14,2026-03-20
10022,TURC-M8,S,27,2026-03-20
10023,BROD-4P,S,3,2026-03-21
10024,CALAD-1,S,1,2026-03-21
10025,CODE-1P,S,3,2026-03-21
10026,CODE-2P,S,1,2026-03-21
10027,INTE-SNC,S,1,2026-03-21
10028,LIAV-10,S,1,2026-03-21
10029,MART-2A,S,1,2026-03-21
10030,PINT-BG,S,1,2026-03-21
10031,PINT-BL,S,4,2026-03-21
10032,ROND-M6,S,16,2026-03-21
10033,ROND-M8,S,1,2026-03-21
10034,TOMA-SNC,S,22,2026-03-21
10035,TORN-M10,S,6,2026-03-21
10036,TORN-M4,S,3,2026-03-21
10037,TORN-M6,S,3,2026-03-21
10038,TORN-M8,S,8,2026-03-21
10039,TUBO-1P,S,1,2026-03-21
10040,TURC-M6,S,32,2026-03-21
10041,TURC-M8,S,21,2026-03-21
10042,LIJAD-1,E,40,2026-03-23
10043,BROD-4P,S,2,2026-03-23
10044,CABL-12,S,11,2026-03-23
10045,CINT-5M,S,1,2026-03-23
10046,CLAV-3P,S,2,2026-03-23
10047,CODE-1P,S,1,2026-03-23
10048,CODE-2P,S,3,2026-03-23
10049,FOCOS-L9,S,5,2026-03-23
10050,PINT-BL,S,2,2026-03-23
10051,PINT-GR,S,2,2026-03-23
10052,ROND-M6,S,17,2026-03-23
10053,ROND-M8,S,22,2026-03-23
10054,TOMA-SNC,S,5,2026-03-23
10055,TORN-M10,S,9,2026-03-23
10056,TORN-M4,S,10,2026-03-23
10057,TORN-M6,S,1,2026-03-23
10058,TURC-M6,S,22,2026-03-23
10059,TURC-M8,S,20,2026-03-23
10060,CLAV-3P,S,2,2026-03-24
10061,CODE-1P,S,1,2026-03-24
10062,CODE-2P,S,4,2026-03-24
10063,FOCOS-L15,S,1,2026-03-24
10064,FOCOS-L9,S,1,2026-03-24
10065,LIJAD-1,S,1,2026-03-24
10066,MART-2A,S,1,2026-03-24
10067,PINT-BG,S,4,2026-03-24
10068,PINT-BL,S,13,2026-03-24
10069,ROND-M6,S,17,2026-03-24
10070,ROND-M8,S,21,2026-03-24
10071,TOMA-DBL,S,1,2026-03-24
10072,TOMA-SNC,S,18,2026-03-24
10073,TORN-M10,S,7,2026-03-24
10074,TORN-M4,S,7,2026-03-24
10075,TORN-M6,S,6,2026-03-24
10076,TORN-M8,S,7,2026-03-24
10077,TURC-M6,S,26,2026-03-24
10078,TURC-M8,S,13,2026-03-24
10079,LLAV-12,E,36,2026-03-25
10080,ROND-M8,E,1850,2026-03-25
10081,CLAV-2P,S,1,2026-03-25
10082,CLAV-3P,S,4,2026-03-25
10083,DEST-PH2,S,1,2026-03-25
10084,FOCOS-L15,S,1,2026-03-25
10085,FOCOS-L9,S,1,2026-03-25
10086,LIJAD-1,S,1,2026-03-25
10087,LLAV-12,S,2,2026-03-25
10088,MART-2A,S,1,2026-03-25
10089,NIVE-60,S,1,2026-03-25
10090,PINT-BG,S,1,2026-03-25
10091,PINT-BL,S,3,2026-03-25
10092,ROND-M6,S,55,2026-03-25
10093,ROND-M8,S,11,2026-03-25
10094,SELL-TF,S,2,2026-03-25
10095,TOMA-SNC,S,7,2026-03-25
10096,TORN-M10,S,12,2026-03-25
10097,TORN-M4,S,2,2026-03-25
10098,TORN-M6,S,8,2026-03-25
10099,TORN-M8,S,1,2026-03-25
10100,TURC-M6,S,67,2026-03-25
10101,TURC-M8,S,46,2026-03-25
10102,CLAV-3P,S,1,2026-03-26
10103,CODE-2P,S,2,2026-03-26
10104,FOCOS-L9,S,1,2026-03-26
10105,LIJAD-1,S,1,2026-03-26
10106,LLAV-12,S,1,2026-03-26
10107,MART-2A,S,4,2026-03-26
10108,PINT-BL,S,11,2026-03-26
10109,PINT-GR,S,1,2026-03-26
10110,ROLLO-1,S,1,2026-03-26
10111,ROND-M6,S,19,2026-03-26
10112,ROND-M8,S,42,2026-03-26
10113,SELL-TF,S,2,2026-03-26
10114,TOMA-SNC,S,16,2026-03-26
10115,TORN-M10,S,5,2026-03-26
10116,TORN-M4,S,2,2026-03-26
10117,TORN-M6,S,3,2026-03-26
10118,TORN-M8,S,8,2026-03-26
10119,TURC-M6,S,91,2026-03-26
10120,TURC-M8,S,30,2026-03-26
10121,SIER-C1,E,4,2026-03-27
10122,BROD-4P,S,2,2026-03-27
10123,CABL-12,S,4,2026-03-27
10124,CINT-5M,S,1,2026-03-27
10125,CLAV-3P,S,9,2026-03-27
10126,CODE-1P,S,10,2026-03-27
10127,CODE-2P,S,1,2026-03-27
10128,DEST-PL6,S,1,2026-03-27
10129,FOCOS-L15,S,1,2026-03-27
10130,FOCOS-L9,S,1,2026-03-27
10131,LIAV-10,S,1,2026-03-27
10132,LIJAD-1,S,8,2026-03-27
10133,MART-2A,S,1,2026-03-27
10134,PINT-BG,S,1,2026-03-27
10135,PINT-BL,S,2,2026-03-27
10136,PLIE-8P,S,1,2026-03-27
10137,ROND-M6,S,74,2026-03-27
10138,ROND-M8,S,29,2026-03-27
10139,SIER-C1,S,1,2026-03-27
10140,TOMA-SNC,S,18,2026-03-27
10141,TORN-M10,S,4,2026-03-27
10142,TORN-M6,S,2,2026-03-27
10143,TORN-M8,S,14,2026-03-27
10144,TURC-M6,S,37,2026-03-27
10145,TURC-M8,S,36,2026-03-27
10146,CABL-12,S,5,2026-03-28
10147,CLAV-3P,S,1,2026-03-28
10148,CODE-1P,S,4,2026-03-28
10149,CODE-2P,S,1,2026-03-28
10150,FOCOS-L15,S,2,2026-03-28
10151,FOCOS-L9,S,2,2026-03-28
10152,LIAV-10,S,1,2026-03-28
10153,LIJAD-1,S,1,2026-03-28
10154,MART-2A,S,2,2026-03-28
10155,PINT-BL,S,6,2026-03-28
10156,ROND-M6,S,57,2026-03-28
10157,ROND-M8,S,32,2026-03-28
10158,SELL-TF,S,5,2026-03-28
10159,SIER-C1,S,1,2026-03-28
10160,TOMA-SNC,S,18,2026-03-28
10161,TORN-M10,S,4,2026-03-28
10162,TORN-M4,S,2,2026-03-28
10163,TORN-M6,S,4,2026-03-28
10164,TORN-M8,S,4,2026-03-28
10165,TURC-M6,S,56,2026-03-28
10166,TURC-M8,S,50,2026-03-28
10167,CLAV-2P,S,1,2026-03-30
10168,CLAV-3P,S,3,2026-03-30
10169,CODE-1P,S,2,2026-03-30
10170,DEST-PH2,S,1,2026-03-30
10171,DEST-PL6,S,1,2026-03-30
10172,ESMER-1,S,1,2026-03-30
10173,FOCOS-L15,S,1,2026-03-30
10174,INTE-SNC,S,1,2026-03-30
10175,LIJAD-1,S,1,2026-03-30
10176,NIVE-60,S,3,2026-03-30
10177,PINT-BG,S,1,2026-03-30
10178,PINT-BL,S,1,2026-03-30
10179,PLIE-6P,S,1,2026-03-30
10180,PLIE-8P,S,2,2026-03-30
10181,ROLLO-1,S,1,2026-03-30
10182,ROND-M6,S,21,2026-03-30
10183,ROND-M8,S,68,2026-03-30
10184,SELL-TF,S,1,2026-03-30
10185,TOMA-DBL,S,1,2026-03-30
10186,TOMA-SNC,S,11,2026-03-30
10187,TORN-M10,S,9,2026-03-30
10188,TORN-M4,S,5,2026-03-30
10189,TORN-M6,S,14,2026-03-30
10190,TORN-M8,S,15,2026-03-30
10191,TURC-M6,S,20,2026-03-30
10192,TURC-M8,S,14,2026-03-30
10193,CINT-5M,E,20,2026-03-31
10194,MART-2A,E,46,2026-03-31
10195,BROD-4P,S,1,2026-03-31
10196,CABL-14,S,12,2026-03-31
10197,CLAV-2P,S,2,2026-03-31
10198,CLAV-3P,S,2,2026-03-31
10199,CODE-1P,S,3,2026-03-31
10200,CODE-2P,S,3,2026-03-31
10201,DEST-PH2,S,1,2026-03-31
10202,FOCOS-L9,S,7,2026-03-31
10203,LIAV-10,S,1,2026-03-31
10204,LIJAD-1,S,1,2026-03-31
10205,LLAV-12,S,1,2026-03-31
10206,MART-2A,S,1,2026-03-31
10207,PINT-BG,S,3,2026-03-31
10208,PINT-BL,S,12,2026-03-31
10209,PINT-GR,S,2,2026-03-31
10210,ROND-M6,S,1,2026-03-31
10211,ROND-M8,S,15,2026-03-31
10212,TABL-1P,S,1,2026-03-31
10213,TOMA-DBL,S,1,2026-03-31
10214,TOMA-SNC,S,11,2026-03-31
10215,TORN-M4,S,9,2026-03-31
10216,TORN-M6,S,14,2026-03-31
10217,TORN-M8,S,20,2026-03-31
10218,TURC-M6,S,36,2026-03-31
10219,TURC-M8,S,9,2026-03-31
10220,BROD-4P,S,1,2026-04-01
10221,CLAV-3P,S,5,2026-04-01
10222,CODE-1P,S,6,2026-04-01
10223,CODE-2P,S,2,2026-04-01
10224,DEST-PH2,S,2,2026-04-01
10225,FOCOS-L9,S,6,2026-04-01
10226,LLAV-12,S,2,2026-04-01
10227,MART-2A,S,3,2026-04-01
10228,PINT-BG,S,1,2026-04-01
10229,PINT-BL,S,12,2026-04-01
10230,ROLLO-1,S,1,2026-04-01
10231,ROND-M6,S,14,2026-04-01
10232,ROND-M8,S,21,2026-04-01
10233,SELL-TF,S,3,2026-04-01
10234,TORN-M10,S,8,2026-04-01
10235,TORN-M4,S,3,2026-04-01
10236,TORN-M6,S,3,2026-04-01
10237,TORN-M8,S,3,2026-04-01
10238,TURC-M6,S,37,2026-04-01
10239,TURC-M8,S,46,2026-04-01
10240,LIAV-10,E,16,2026-04-02
10241,CINT-5M,S,1,2026-04-02
10242,CLAV-3P,S,1,2026-04-02
10243,CODE-1P,S,3,2026-04-02
10244,CODE-2P,S,2,2026-04-02
10245,ESMER-1,S,1,2026-04-02
10246,FOCOS-L15,S,1,2026-04-02
10247,FOCOS-L9,S,1,2026-04-02
10248,LLAV-12,S,2,2026-04-02
10249,MART-2A,S,1,2026-04-02
10250,PINT-BL,S,7,2026-04-02
10251,PLIE-6P,S,1,2026-04-02
10252,ROND-M6,S,74,2026-04-02
10253,ROND-M8,S,28,2026-04-02
10254,TOMA-SNC,S,1,2026-04-02
10255,TORN-M10,S,11,2026-04-02
10256,TORN-M6,S,4,2026-04-02
10257,TORN-M8,S,6,2026-04-02
10258,TURC-M6,S,25,2026-04-02
10259,TURC-M8,S,11,2026-04-02
10260,CLAV-3P,S,2,2026-04-03
10261,CODE-1P,S,2,2026-04-03
10262,CODE-2P,S,1,2026-04-03
10263,LIAV-10,S,1,2026-04-03
10264,LLAV-12,S,1,2026-04-03
10265,MART-2A,S,1,2026-04-03
10266,PINT-BL,S,5,2026-04-03
10267,PLIE-6P,S,1,2026-04-03
10268,ROND-M6,S,6,2026-04-03
10269,ROND-M8,S,30,2026-04-03
10270,SELL-TF,S,1,2026-04-03
10271,TOMA-SNC,S,6,2026-04-03
10272,TORN-M10,S,5,2026-04-03
10273,TORN-M4,S,2,2026-04-03
10274,TORN-M6,S,5,2026-04-03
10275,TORN-M8,S,11,2026-04-03
10276,TUBO-1P,S,1,2026-04-03
10277,TURC-M6,S,4,2026-04-03
10278,TURC-M8,S,51,2026-04-03
10279,CLAV-3P,S,5,2026-04-04
10280,CODE-1P,S,2,2026-04-04
10281,CODE-2P,S,1,2026-04-04
10282,DEST-PL6,S,3,2026-04-04
10283,FOCOS-L15,S,1,2026-04-04
10284,FOCOS-L9,S,1,2026-04-04
10285,LLAV-12,S,1,2026-04-04
10286,MART-2A,S,1,2026-04-04
10287,NIVE-60,S,1,2026-04-04
10288,PINT-BL,S,8,2026-04-04
10289,PINT-GR,S,1,2026-04-04
10290,ROND-M6,S,10,2026-04-04
10291,ROND-M8,S,40,2026-04-04
10292,TOMA-SNC,S,3,2026-04-04
10293,TORN-M10,S,10,2026-04-04
10294,TORN-M6,S,8,2026-04-04
10295,TORN-M8,S,6,2026-04-04
10296,TURC-M6,S,106,2026-04-04
10297,TURC-M8,S,22,2026-04-04
10298,NIVE-60,E,22,2026-04-06
10299,CABL-12,S,13,2026-04-06
10300,CINT-5M,S,1,2026-04-06
10301,CLAV-2P,S,2,2026-04-06
10302,CLAV-3P,S,6,2026-04-06
10303,CODE-1P,S,5,2026-04-06
10304,DEST-PH2,S,1,2026-04-06
10305,FOCOS-L9,S,8,2026-04-06
10306,INTE-SNC,S,1,2026-04-06
10307,LIJAD-1,S,2,2026-04-06
10308,LLAV-12,S,1,2026-04-06
10309,NIVE-60,S,1,2026-04-06
10310,PINT-BG,S,1,2026-04-06
10311,PINT-BL,S,5,2026-04-06
10312,ROND-M6,S,41,2026-04-06
10313,ROND-M8,S,26,2026-04-06
10314,TOMA-DBL,S,1,2026-04-06
10315,TOMA-SNC,S,1,2026-04-06
10316,TORN-M10,S,1,2026-04-06
10317,TORN-M4,S,8,2026-04-06
10318,TORN-M8,S,5,2026-04-06
10319,TUBO-1P,S,1,2026-04-06
10320,TURC-M6,S,20,2026-04-06
10321,TURC-M8,S,44,2026-04-06
10322,CABL-14,E,12,2026-04-07
10323,PINT-BL,E,195,2026-04-07
10324,BROD-4P,S,1,2026-04-07
10325,CINT-5M,S,1,2026-04-07
10326,CLAV-3P,S,2,2026-04-07
10327,CODE-1P,S,6,2026-04-07
10328,CODE-2P,S,1,2026-04-07
10329,FOCOS-L15,S,2,2026-04-07
10330,FOCOS-L9,S,8,2026-04-07
10331,LIJAD-1,S,2,2026-04-07
10332,PINT-BG,S,1,2026-04-07
10333,PINT-BL,S,9,2026-04-07
10334,PINT-GR,S,1,2026-04-07
10335,ROND-M6,S,63,2026-04-07
10336,ROND-M8,S,19,2026-04-07
10337,TOMA-SNC,S,1,2026-04-07
10338,TORN-M10,S,10,2026-04-07
10339,TORN-M4,S,4,2026-04-07
10340,TORN-M8,S,18,2026-04-07
10341,TURC-M6,S,21,2026-04-07
10342,TURC-M8,S,49,2026-04-07
10343,CABL-12,S,4,2026-04-08
10344,CLAV-3P,S,2,2026-04-08
10345,CODE-1P,S,2,2026-04-08
10346,FOCOS-L15,S,1,2026-04-08
10347,FOCOS-L9,S,3,2026-04-08
